Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDD03,OUT027,5986.879517563694
FDN52,OUT018,1383.7506775325548
FDU20,OUT010,277.1541623335268
FDD22,OUT035,1700.5999373508198
NCB55,OUT019,130.9969009864403
FDN27,OUT045,1968.5225429361633
FDD16,OUT013,1347.8531145796007
FDW48,OUT046,1251.965591237037
DRN35,OUT045,601.7402550603415
FDX25,OUT049,2940.387203935877
DRD49,OUT049,3815.069200415998
FDE21,OUT019,275.64164980420907
FDN44,OUT035,2633.963607612792
DRC01,OUT049,746.7062009149998
NCK30,OUT046,4004.7235542856965
FDU39,OUT013,948.1282806860486
FDB49,OUT013,1616.4456410208486
FDS12,OUT045,2052.3302817039344
FDR57,OUT018,2473.7700478398842
FDX22,OUT027,5997.851700918425
FDC60,OUT013,1457.7274506654117
NCE42,OUT049,3848.4813474642015
NCK42,OUT049,3532.8000781881547
DRE01,OUT017,3853.483665007102
FDE57,OUT018,2015.3451818617875
DRK59,OUT019,572.7920168282787
FDB10,OUT027,5984.882192579427
FDQ25,OUT046,2904.6640218634043
FDY26,OUT017,3539.9190126897283
FDG28,OUT049,4025.1340305437466
FDM14,OUT049,1655.8427563719497
NCH29,OUT049,1615.3160807872441
FDD48,OUT049,1922.6572884004306
FDC17,OUT045,3519.3017610145707
DRH49,OUT027,2144.187284047493
FDN44,OUT018,2583.429861841995
FDC29,OUT045,1893.640041362618
DRK01,OUT019,234.9219174059572
FDD48,OUT017,1910.0096394869213
FDB59,OUT013,3100.3622505209833
FDY45,OUT010,581.2643455000618
FDX60,OUT035,1253.2264374549816
FDT09,OUT010,295.05579390133414
DRB24,OUT018,2382.396517616489
FDL13,OUT035,3857.142120723968
FDN16,OUT035,1639.394602096703
FDK57,OUT013,2096.170962500901
FDO22,OUT027,1997.3799831531658
FDC57,OUT010,511.202257361374
FDZ13,OUT027,1223.5128824409958
FDW27,OUT013,2435.2684439198156
FDX10,OUT049,607.7974151373234
FDY08,OUT018,2026.4862648014482
FDA49,OUT017,1357.8706960817406
FDC32,OUT018,1473.588479612693
FDO04,OUT035,877.9695084493718
NCZ54,OUT013,2601.8648966898513
FDY40,OUT045,740.083374663504
FDW36,OUT045,1653.4919191569238
FDE11,OUT017,3097.0742573452076
DRE37,OUT045,3141.980957013099
NCK19,OUT017,3134.208180618451
FDT19,OUT035,2843.814124549774
FDE56,OUT045,939.4418759578938
FDZ57,OUT010,292.2656202917451
FDB35,OUT035,1427.4682439438307
FDF09,OUT010,128.57780097894886
FDO34,OUT046,2827.2124979090127
FDA55,OUT046,3730.2952317586974
NCM18,OUT035,942.7084502403758
FDJ20,OUT019,281.42605569306016
DRQ35,OUT019,293.76300464937316
FDG02,OUT013,3142.618118198977
NCU29,OUT018,2410.624970086039
FDL27,OUT027,1460.531284240534
NCA54,OUT035,2921.2254609611728
FDJ32,OUT035,965.4773742449374
FDB21,OUT019,567.9902920750206
FDR46,OUT035,2471.760067553636
FDZ32,OUT046,1653.386266137948
DRF36,OUT017,3126.02642795733
NCU54,OUT017,3431.3749994244163
NCI31,OUT017,589.1084980726026
DRA59,OUT035,3164.0184009993895
NCC55,OUT045,604.1824031637002
FDE44,OUT018,734.7574415129106
NCN26,OUT018,1876.5103958067784
FDC11,OUT049,1369.0809512679996
FDV24,OUT035,2453.0925719105066
FDR40,OUT019,190.28016679226792
NCQ17,OUT049,2589.4017891903245
FDC46,OUT045,3115.838705040168
NCM18,OUT046,1017.229504437178
FDK16,OUT046,1553.1055568824909
FDI28,OUT017,1279.4301085189718
FDS11,OUT018,3495.0620371963205
DRD13,OUT046,1015.706187322267
FDL36,OUT035,1382.0108891167306
FDI27,OUT013,777.6355925114475
FDJ53,OUT019,278.86912798077816
FDS44,OUT045,4036.2148540119415
FDE28,OUT046,3738.032845854435
FDQ33,OUT018,2403.7188796065375
FDB37,OUT017,4000.019732005508
FDQ31,OUT045,1372.5269632496957
NCQ05,OUT046,2490.5173284171806
FDE10,OUT013,2106.44437368107
FDF38,OUT017,624.2595598655715
FDE50,OUT019,490.23353722471734
DRG37,OUT010,368.3579605346755
NCH06,OUT049,3951.342193574844
FDY14,OUT045,4175.6750399250195
FDO27,OUT017,1497.063913299735
FDQ19,OUT049,4053.842855610301
FDZ26,OUT019,576.1306505204664
FDN51,OUT013,4189.412017713539
FDK20,OUT035,2056.8333878025346
FDD40,OUT018,2953.026880751978
DRI25,OUT018,899.782365121415
FDH56,OUT017,1929.7143076269028
FDI36,OUT027,5598.870604673185
DRH11,OUT018,898.4663411858788
NCV18,OUT017,1338.5745046315985
DRI01,OUT049,2899.3943494171476
DRE48,OUT049,3233.4433022435737
FDS51,OUT035,932.4706451953139
FDM38,OUT017,744.733749459411
FDB60,OUT027,5478.939110879546
FDY58,OUT035,3826.1608800999984
FDY22,OUT045,2133.241811976183
FDF11,OUT027,5990.436366834069
FDZ51,OUT035,1557.37153329595
FDQ45,OUT017,3179.4429706458986
FDF17,OUT035,3184.534949107327
NCF31,OUT027,3883.4018639497635
FDA37,OUT013,2095.9733307796296
FDO51,OUT046,679.35162073345
FDF34,OUT013,3142.2098854364554
FDD57,OUT018,1499.0000711582006
FDO37,OUT046,3847.7561897857254
FDR49,OUT049,750.2202675487421
FDS39,OUT049,2107.87306963146
FDI48,OUT027,1295.0414033360726
DRM35,OUT049,2949.8627941879445
FDV57,OUT035,3000.7902163786634
FDZ55,OUT013,2646.4566147022574
FDI28,OUT035,1249.5325346062261
FDS21,OUT045,1000.5477896640801
FDT34,OUT013,1655.7477267924069
DRI25,OUT035,878.510809727949
FDT47,OUT010,231.00727555575097
DRH39,OUT045,1147.1917596501182
NCD54,OUT045,2478.9098192689867
FDU16,OUT027,2324.1079896418337
NCW29,OUT045,2063.793234689695
FDV25,OUT027,6005.734661875703
FDM56,OUT035,1655.1222113722904
FDZ04,OUT027,1464.0900455757974
FDG59,OUT019,128.57780097894886
FDI56,OUT045,1390.5652803572975
FDS33,OUT035,1382.1767137077718
FDC23,OUT049,2921.9224437740677
FDT11,OUT049,3206.358749841988
FDG17,OUT045,4046.9284017696236
FDZ44,OUT045,1922.553466442017
FDJ52,OUT013,2607.025563236485
DRI23,OUT046,2556.1598381121935
DRE15,OUT010,161.19779918264598
NCF07,OUT013,1636.8655584498376
NCR29,OUT049,872.1766432308577
FDE44,OUT019,128.57780097894886
FDT23,OUT035,1295.950850412001
NCG06,OUT017,4042.0578468106373
NCU41,OUT010,516.0008451479905
FDH46,OUT017,1648.8294967794552
FDV31,OUT013,2876.8957231933255
NCT41,OUT027,3965.638610737194
FDE22,OUT027,4236.7578588283495
FDC26,OUT045,1656.5829983819776
DRF51,OUT017,587.7833194255843
NCY53,OUT019,281.4919918231203
FDY21,OUT017,3141.1069937691623
FDL27,OUT013,1125.6367870192921
FDZ34,OUT049,3201.5236360949975
NCF43,OUT010,357.64620177666484
FDC21,OUT035,1655.5226706205149
FDL26,OUT013,2456.140201036984
FDT25,OUT010,278.07271019370825
NCR30,OUT046,1145.1695428157352
DRL23,OUT019,244.2982889622769
NCR05,OUT049,3180.8263422452724
NCE19,OUT018,897.3712370179859
FDY07,OUT035,685.363462195341
FDB10,OUT017,3912.8045489910996
FDP57,OUT013,1644.5709741509293
FDU48,OUT019,299.20584450392136
FDH48,OUT035,1367.3734404569932
FDO33,OUT035,1903.9140200967795
NCU29,OUT045,2469.2426227290825
FDW35,OUT046,668.4656406460505
FDH05,OUT010,570.4342068009721
FDP26,OUT049,1647.306236889464
DRG27,OUT035,648.8680092643491
FDQ33,OUT046,2467.3696060741368
FDH20,OUT010,230.5935846647419
FDV14,OUT046,1387.0757817786416
DRD01,OUT046,886.5500291174864
NCI17,OUT049,1542.2505830380207
FDF39,OUT010,575.3752391141986
FDX37,OUT046,1617.7962222944855
NCX17,OUT035,3824.9601364036394
FDN03,OUT013,4132.9267139677
NCS41,OUT010,464.834850641428
FDH34,OUT045,3168.077712363391
NCX53,OUT018,2061.2501275409018
FDY31,OUT046,2443.8698860757263
FDD20,OUT017,2095.3962168270887
FDE51,OUT045,735.2820303763868
FDV27,OUT046,1381.1100365212512
FDF16,OUT035,2416.0712266136775
FDZ02,OUT049,1523.2677812680208
NCK05,OUT045,988.5195182872683
FDM12,OUT027,5122.733946257941
NCA05,OUT018,2405.2885060643116
FDX33,OUT045,2584.7573675942335
FDM25,OUT049,2981.7357353517978
FDE41,OUT018,1385.5796773426573
FDW14,OUT045,1380.9529738592612
NCD30,OUT046,1514.919293290571
FDB23,OUT010,575.2359315542301
FDF45,OUT046,930.7687953970568
FDW20,OUT017,2106.521464719634
FDF47,OUT045,3568.5862691513107
NCR05,OUT019,572.185051415182
DRB01,OUT046,3198.2989678441895
FDE36,OUT013,2595.353592973359
FDU56,OUT049,3142.698702670282
FDB23,OUT049,3754.6539650323352
FDN48,OUT049,1388.5139558796438
FDS43,OUT013,3091.833480111297
NCN05,OUT013,3136.5414064324377
NCL53,OUT049,2916.0585508107483
FDL56,OUT046,1371.6556957439316
FDH17,OUT018,1501.910600322535
FDP37,OUT046,2071.090274302752
FDG09,OUT019,492.3624363713849
FDA55,OUT045,3691.2008646141812
FDX31,OUT049,3887.288502979223
FDJ41,OUT045,4231.653061562608
DRC24,OUT045,2488.3256116904176
FDQ21,OUT035,2064.330334941662
NCT54,OUT045,1456.4694566038454
FDH08,OUT049,3867.5585688544907
FDY38,OUT018,3518.740430266534
DRM11,OUT010,570.5341242498233
FDG32,OUT049,3506.088719277698
NCH18,OUT046,3967.952251688386
FDI20,OUT035,3510.1088872137393
FDA33,OUT018,2349.6559891088255
FDN45,OUT013,3585.5083166227605
FDT45,OUT010,128.9366406307818
FDR32,OUT035,3739.630473746448
FDA48,OUT017,3506.623752659687
FDN23,OUT017,2420.815136591556
NCR18,OUT035,670.3885894570834
FDD45,OUT046,1458.4749268847847
FDI22,OUT018,3181.967343458043
FDT09,OUT013,2134.5771372105355
DRC24,OUT027,3974.8080540571355
FDT39,OUT046,2459.5540964918114
FDX28,OUT045,1592.701482385271
FDA50,OUT018,1479.9401982812117
FDT33,OUT027,4316.626734609588
FDQ60,OUT049,2053.618750285546
NCM19,OUT018,1706.2211931706997
FDF40,OUT046,4111.504944457673
NCI30,OUT035,3975.3579244663897
FDK34,OUT049,3915.727243056591
FDA38,OUT027,5992.433691818338
FDT02,OUT045,601.2789456351619
FDC11,OUT017,1363.5856325055997
FDD08,OUT046,649.8848845346195
NCS29,OUT046,4155.087045192648
DRI03,OUT010,426.8569913929591
FDK48,OUT035,1083.5872672589364
FDM52,OUT049,2453.13283992968
FDP49,OUT035,875.775757731849
DRA24,OUT046,2643.3762060438185
NCJ43,OUT049,2940.7692612361575
FDE11,OUT045,3104.6469734889256
FDP01,OUT049,2473.1724489755557
FDQ59,OUT018,1378.8617885833976
FDA43,OUT019,506.50015501104747
FDL14,OUT017,2434.051249323491
FDV50,OUT010,282.8962497031116
FDT01,OUT027,5997.797197749484
NCC42,OUT035,2060.727983283016
FDO28,OUT046,1979.7380818736967
FDD32,OUT019,188.5932853945502
FDV45,OUT035,3117.7503681566996
NCW17,OUT019,299.00154624031836
NCJ17,OUT027,2382.125334633455
NCF18,OUT049,3086.133995753045
FDP01,OUT045,2469.1279335864365
FDH24,OUT045,2555.309558704325
FDI38,OUT027,5987.628159853875
FDX03,OUT035,692.2159072029765
FDY28,OUT046,3462.18840522358
FDN34,OUT018,2763.514488957173
FDJ02,OUT045,2451.4340532830875
FDW40,OUT019,299.4522803564231
FDX03,OUT017,653.3365072820625
FDE17,OUT027,3883.4018639497635
FDT58,OUT046,2751.698446723267
FDI38,OUT013,3457.491665643552
FDW22,OUT035,3747.877890103847
FDS15,OUT027,2924.407865596538
NCX06,OUT013,3079.573301259827
DRK47,OUT035,3805.0396935006643
FDC23,OUT027,4838.003423530941
FDM56,OUT010,252.44468213550093
FDP21,OUT046,3209.320441036531
FDP58,OUT046,3426.0362458970853
FDA27,OUT019,573.9872966380542
FDK41,OUT019,209.69791741823693
NCH42,OUT046,3818.724104097548
FDG29,OUT045,664.4498252000261
FDW15,OUT018,2405.3404111631
FDD28,OUT018,923.0505609901993
FDQ37,OUT049,3103.1403350229125
FDC23,OUT035,2927.5219513317443
FDV13,OUT035,1383.8557235410183
FDK33,OUT046,3516.7511220542888
FDO33,OUT013,1912.1868292792
FDN21,OUT017,2592.6276491747817
NCW06,OUT027,5473.704403598963
FDI38,OUT035,3526.815771341023
FDC21,OUT027,2886.3245379681557
NCS05,OUT046,2098.0374320984365
NCN53,OUT049,608.1764626634949
FDV40,OUT010,144.4307322014035
FDG60,OUT017,3833.5411863126164
NCY30,OUT027,5105.882818898956
FDM40,OUT045,2060.8140825514993
NCO30,OUT046,3125.4943864144507
FDK10,OUT046,3022.193188165931
FDM36,OUT045,2862.472247915369
FDN10,OUT013,1960.4761936898294
FDM46,OUT018,1425.6234057570664
FDX50,OUT049,1718.331967123047
FDP33,OUT045,3944.4816806355047
FDO12,OUT045,3150.954635712512
FDC28,OUT013,1711.7924652405857
FDO31,OUT045,1304.241548748934
FDX45,OUT035,2503.5726062736385
FDV21,OUT049,2069.0694267880626
FDH04,OUT049,1387.0502231366436
NCG54,OUT013,2797.5881515378
FDO13,OUT046,2617.4888001553036
FDA09,OUT027,4845.338568810729
FDC38,OUT017,2089.5649347344397
NCO42,OUT046,2471.8740664712172
FDL45,OUT049,2058.2384336966225
NCK31,OUT013,823.068742060907
FDM39,OUT017,2937.826790576726
FDC22,OUT010,505.4788703634342
FDF46,OUT046,1924.488603607504
FDQ37,OUT045,3072.716896611816
FDH41,OUT010,566.4700754495997
FDQ04,OUT046,653.5460961237281
NCQ02,OUT027,5108.392358748074
FDJ57,OUT027,5096.171492699256
NCE07,OUT049,2092.5927358526505
FDE56,OUT013,1000.4781523363522
FDI20,OUT049,3509.3851650349698
FDK36,OUT018,733.2260681670783
FDP08,OUT027,5466.302828691516
FDF44,OUT017,2088.4331513079173
NCU53,OUT017,2760.939393477763
FDF47,OUT035,3620.4901630257245
FDS55,OUT010,359.1706924026763
FDZ52,OUT010,258.3726483619572
FDL04,OUT018,1619.5028948040574
NCM26,OUT035,2506.253641547193
FDX43,OUT049,2887.3001790855114
FDP52,OUT049,3763.0822053340985
DRK49,OUT045,648.4464212371241
FDE38,OUT013,2592.3911144525696
DRF13,OUT035,2437.123818951489
FDK41,OUT010,203.10804457416936
FDJ04,OUT027,3016.503684977739
FDZ44,OUT018,1889.2648434100317
FDS11,OUT013,3781.471697419426
FDA55,OUT049,3727.1379901672503
NCW53,OUT046,3102.216478112085
FDB49,OUT027,2831.972407238898
FDD23,OUT017,3140.6523781502906
NCV42,OUT045,1712.1349202553722
NCZ29,OUT018,2015.5027030899407
FDQ26,OUT013,949.758723120413
FDV08,OUT017,629.3506202823443
FDC53,OUT049,1610.4971731253913
FDV58,OUT010,514.8492453913005
NCP02,OUT019,130.9969009864403
DRI37,OUT045,877.059119120633
FDQ12,OUT049,3833.689509345272
FDE33,OUT046,1245.8621402157219
FDX27,OUT045,1490.7619156635576
FDM22,OUT017,758.2899169902231
NCH30,OUT019,281.7263198682131
FDC04,OUT017,3967.8824406621598
FDO38,OUT046,1280.283057515302
FDV52,OUT027,3009.3426048463675
FDB32,OUT013,1527.0260912873
FDV43,OUT018,729.7840024931254
FDI24,OUT018,2806.421071867369
FDR40,OUT017,1323.5053051187642
FDW02,OUT049,2065.7410295086547
FDE44,OUT049,743.179639603016
FDL38,OUT046,1383.183482441893
NCT54,OUT010,233.26843297199693
DRJ39,OUT010,574.3192668643917
FDW55,OUT049,4098.438492133125
DRF13,OUT019,358.06271480613856
NCW17,OUT049,2096.071206115156
FDP13,OUT035,644.7120684313911
FDS08,OUT018,2785.3471136636135
NCP17,OUT035,955.3831350535214
NCO53,OUT035,3100.783507070967
FDH19,OUT045,2833.7623183706687
FDJ04,OUT017,2062.4890805414634
FDG10,OUT049,873.6075435525395
FDA40,OUT010,206.46956026256717
FDI53,OUT045,2615.070687942798
FDU09,OUT010,128.9366406307818
FDK60,OUT045,1590.1763444066448
FDR43,OUT017,587.825162946956
FDW22,OUT017,3600.714670768831
DRP47,OUT010,569.2389269911966
DRG48,OUT010,357.9166617016329
FDA14,OUT035,2431.6527691689644
FDU49,OUT013,1444.6587917287186
FDK28,OUT045,4136.720498579072
FDT19,OUT046,2853.2961517800622
NCQ42,OUT045,2055.6600753925395
FDD03,OUT045,3736.200329335292
NCM53,OUT013,1660.3878018011337
NCX53,OUT045,2085.8945016481903
FDV14,OUT027,2381.621143854523
NCZ54,OUT017,2638.2219098210685
FDB39,OUT013,945.4863862224092
DRC24,OUT046,2457.414444757175
FDY36,OUT013,1215.6353684803614
FDN01,OUT035,2982.713500618483
DRH25,OUT046,840.2376524255736
FDV08,OUT046,679.4968321547468
NCP53,OUT049,4003.332334080306
FDU52,OUT010,379.9763282275486
NCI42,OUT045,3403.1039472153584
FDZ14,OUT035,2035.2129794945047
FDF11,OUT046,4014.0103755101254
FDQ13,OUT018,1387.3820834931485
FDO32,OUT010,128.57780097894886
DRJ37,OUT018,2385.647756811816
FDY43,OUT046,2786.7373625542073
NCT41,OUT017,2491.3700121040156
NCV17,OUT045,2080.4739442151304
FDM04,OUT027,1327.3110441728595
DRB48,OUT018,621.9075156096656
FDM24,OUT013,2410.5401227381553
FDT37,OUT049,4082.877220098738
NCO05,OUT010,234.01017384138495
FDL13,OUT046,3840.481502350749
FDL15,OUT017,2450.720974354418
FDB11,OUT018,3443.8567103813384
FDL14,OUT019,374.0114072803935
FDY10,OUT019,281.85700460968354
FDJ40,OUT049,1712.6684209410637
NCW18,OUT046,3898.269071071658
NCY06,OUT013,2120.2786136974514
DRE13,OUT018,1385.5411525674808
FDA26,OUT045,3489.7802701952082
NCE19,OUT010,128.57780097894886
FDE33,OUT035,1279.638006973961
DRL59,OUT027,1326.4442374742052
FDY07,OUT046,746.516923980405
FDF57,OUT018,2781.628584372693
FDM58,OUT035,1698.7854360996
FDP26,OUT027,2838.428532865607
FDY32,OUT046,2643.913886242894
FDD51,OUT010,128.57780097894886
FDU22,OUT018,1970.8565092766921
FDZ49,OUT018,3335.5312352656147
NCI42,OUT017,3467.75141089345
FDT04,OUT027,1207.4382434180839
NCU41,OUT045,3053.143396489881
FDS56,OUT045,4174.658761889745
NCN42,OUT017,2478.05408719929
FDK34,OUT046,3938.06103178502
FDB03,OUT017,3875.320163848081
DRJ25,OUT035,746.092054907459
FDT25,OUT027,3099.349380884397
FDN20,OUT013,2777.087813695034
FDP09,OUT013,3438.6737996332877
FDM20,OUT019,572.9313243882473
NCG55,OUT046,1906.601140374426
NCP14,OUT045,1654.0646637071902
NCH06,OUT046,3910.2965784044045
FDV52,OUT013,1964.299423297538
NCL07,OUT035,645.594094546746
DRJ11,OUT027,5454.178393459899
DRO59,OUT013,1263.1851197445205
FDW15,OUT010,358.6344488201336
NCQ30,OUT035,2049.7217659334733
NCN54,OUT019,147.0370353934609
FDY01,OUT027,3008.1616531439336
FDX39,OUT035,3532.168145839175
FDH53,OUT027,2143.6830932685607
FDA57,OUT035,652.4619844361118
NCC07,OUT010,249.21393144529793
FDU28,OUT013,3012.1434844603004
FDK36,OUT010,128.57780097894886
FDR36,OUT018,655.8152754479202
NCQ17,OUT035,2516.2343926741905
FDS28,OUT019,128.57780097894886
FDE08,OUT045,2432.523686516757
FDU22,OUT046,2050.8001864881408
FDG41,OUT045,1657.669746046367
FDO31,OUT010,162.25920217495798
FDM21,OUT019,569.1461817736789
FDU40,OUT017,3069.593746842334
FDV36,OUT018,2030.1408471245768
FDT10,OUT027,1389.743302610491
FDX38,OUT045,741.9990930133613
NCU30,OUT027,4291.257826100107
NCV06,OUT049,3198.4503842991403
FDT16,OUT035,4215.745039521249
NCP41,OUT027,2888.369248079394
FDZ56,OUT017,2841.535232920994
FDC22,OUT035,3169.00504818757
FDU10,OUT035,637.9808584764171
FDS46,OUT045,1914.161191535035
FDO08,OUT049,2714.1946194693946
NCV42,OUT018,1658.3397608365121
FDP33,OUT035,3956.116690338165
FDJ12,OUT046,3447.453769638747
FDH04,OUT045,1386.507102670824
NCU54,OUT013,3356.3463927692246
FDO36,OUT010,449.6603344640278
FDT37,OUT027,6004.654557867155
FDD14,OUT010,483.5872232420712
FDA16,OUT013,3544.389281960418
NCS42,OUT019,232.95680154752228
FDP10,OUT019,246.54019782845452
FDQ28,OUT049,2470.6730678641557
FDK57,OUT010,275.98304284515456
FDK02,OUT013,1964.4050359995897
FDW47,OUT018,2003.6625343506228
NCC42,OUT018,2019.967721945468
FDQ37,OUT018,2923.3503607614734
FDL40,OUT046,1489.497439052527
DRE13,OUT010,208.67330326586813
FDQ34,OUT027,2838.428532865607
NCB54,OUT046,2070.8916026286415
FDS48,OUT049,2475.0968583821787
FDO15,OUT045,1018.0679698508917
NCT30,OUT013,775.428806185388
FDU49,OUT027,2381.621143854523
FDE21,OUT046,1941.8117572141853
FDS49,OUT019,187.66725230166273
FDT38,OUT027,2378.4284750855886
FDZ01,OUT045,1640.9641858128393
FDC41,OUT035,1157.801922748524
DRG13,OUT010,392.93549784635405
NCZ42,OUT018,3654.064350900235
NCM07,OUT045,1376.7953020786988
NCV17,OUT018,2041.0216324259559
DRK39,OUT035,1336.5268951981705
FDS37,OUT018,1845.8392525749755
FDV12,OUT019,237.8555420765319
NCG19,OUT018,3564.226942211653
FDS51,OUT013,1050.7198084593238
NCO14,OUT046,679.0649174747715
FDC38,OUT046,2074.375563285081
FDN15,OUT046,2094.30454660169
NCH42,OUT013,3832.637923929429
FDQ22,OUT046,616.109414366991
FDC05,OUT013,3094.368819708229
FDZ31,OUT013,3089.0770441432546
DRJ23,OUT049,3102.508594364531
FDC52,OUT035,2448.404897156865
DRD12,OUT010,210.06363689236696
FDV55,OUT017,2455.555906579002
FDD32,OUT046,1314.573487296143
FDR01,OUT049,3335.470578745606
FDY08,OUT019,299.4522803564231
FDQ45,OUT045,3190.478724537688
DRN11,OUT027,3850.9662462863807
NCS05,OUT018,2038.051817020505
FDY32,OUT035,2630.16276963828
NCD31,OUT045,2783.967747573624
NCE06,OUT049,2635.6755547413304
NCP14,OUT046,1654.2052511393663
NCF18,OUT019,509.7037831562347
FDF14,OUT018,2356.495959643244
FDB22,OUT017,2420.032012112091
NCH54,OUT049,2625.621010215724
FDU27,OUT035,748.8029976956242
FDS58,OUT027,4223.280797020695
NCU29,OUT035,2476.902546944424
FDJ57,OUT013,3147.3548269790276
FDL56,OUT049,1365.0726969927737
FDH60,OUT035,3087.1269945819718
FDN24,OUT018,901.1142505885109
FDD02,OUT017,2079.027459662088
FDP15,OUT017,3957.3091448976907
FDB28,OUT027,5675.045347079381
DRC49,OUT045,2422.0939032013393
NCG30,OUT018,2013.9445064296497
FDJ14,OUT049,1274.3343800786474
FDL52,OUT045,600.6508196998974
NCG19,OUT027,5997.103058628244
NCN41,OUT035,2050.7179918396137
FDW22,OUT013,3760.7492484950485
FDI02,OUT013,1747.4396318416561
FDV51,OUT045,2684.6491948934336
FDV48,OUT046,1299.3227040919494
NCL17,OUT019,301.9956505774525
FDP46,OUT045,1381.6434051601364
FDU10,OUT045,601.8666072885136
FDT37,OUT010,581.031771279069
FDI27,OUT035,743.6586434475191
FDN51,OUT046,4119.639558705384
FDW07,OUT035,1369.0476749019226
FDN45,OUT049,3586.115610098599
DRN37,OUT027,4316.626734609588
DRF48,OUT049,3195.17908905143
FDP38,OUT019,128.57780097894886
NCX18,OUT027,5542.970153873558
FDK45,OUT018,1853.1002981927577
FDZ37,OUT049,1372.964455599488
FDS50,OUT018,3455.0339769049183
NCR54,OUT018,2952.2410931520867
NCS17,OUT035,1494.9803463042415
FDV31,OUT046,2888.889929312075
DRE27,OUT017,1518.661570176405
FDN60,OUT013,2545.5673272976296
FDK26,OUT013,3138.6570238730187
FDX37,OUT018,1593.5353003721
FDW31,OUT046,3195.9848702975155
FDX26,OUT018,2965.114513995862
DRL49,OUT019,298.95124079703953
FDU49,OUT017,1357.8847224751778
FDY58,OUT046,3803.172709388197
FDN03,OUT045,4052.6380757479906
NCV06,OUT010,518.5178987311195
FDH53,OUT045,1314.6338264336143
FDG31,OUT018,1080.7768410147637
NCC06,OUT045,2077.150595268016
FDS13,OUT049,4110.633020281525
FDP16,OUT035,4037.6018717810266
FDA35,OUT013,2089.9535646244994
DRP47,OUT018,3739.387468688013
FDY28,OUT010,579.8385559917896
FDY20,OUT035,1395.45153861862
NCH30,OUT017,1733.107844361972
NCR29,OUT019,129.13364856331103
NCP05,OUT013,2467.7876681744533
NCF30,OUT019,292.13304074775755
FDA08,OUT035,2742.7141511756267
FDN51,OUT027,5993.476387932846
FDH12,OUT046,1656.833091113203
FDY39,OUT017,3167.349509082504
NCO53,OUT045,3093.1252239707865
FDB40,OUT046,2450.528532368062
FDH02,OUT049,1386.4670638629543
FDY11,OUT027,1462.7713142162331
FDQ09,OUT019,279.6137204763874
FDP16,OUT013,4093.23426457372
NCF55,OUT018,588.7306235304434
FDY09,OUT027,4711.54247468556
FDY39,OUT045,3174.922225226222
NCU53,OUT049,2679.913026654405
NCT41,OUT049,2496.3380155245527
FDJ45,OUT046,611.1378485016998
FDR28,OUT013,2663.03954705442
FDN08,OUT013,2008.6207052695756
FDJ07,OUT049,1911.8438009127856
FDZ09,OUT027,4311.037438541627
FDQ14,OUT017,2432.165279839996
FDY12,OUT027,1223.5128824409958
FDK57,OUT046,2057.7794265646617
FDD20,OUT049,2070.4977645959007
FDS36,OUT018,1695.0607000606792
FDI40,OUT049,1638.4734702501428
FDJ40,OUT045,1703.9689816525406
FDE08,OUT013,2407.535506711426
DRK01,OUT013,1552.3387453058644
FDC58,OUT049,675.1996232039965
FDE50,OUT046,3125.423911381746
FDX48,OUT035,2481.92488915585
DRM35,OUT018,2806.640007125383
FDG41,OUT013,1659.6657108238685
FDB52,OUT046,4118.7574302249695
FDV19,OUT045,2605.4647983627547
DRG48,OUT017,2406.5973018437785
FDI26,OUT013,2963.1400422548504
FDU11,OUT019,284.80863614228144
FDF59,OUT019,296.46933192876435
FDR07,OUT049,1547.806449188357
NCE06,OUT017,2613.1537760191463
FDE10,OUT046,2071.0238850325754
NCO55,OUT046,1666.7454539581431
FDZ13,OUT013,790.8515277540074
FDT50,OUT017,1556.4161751539316
FDH12,OUT010,236.2886779156097
FDD21,OUT045,1917.4276599109355
NCM05,OUT013,4222.153283231654
FDK04,OUT013,975.6348648150212
FDN33,OUT017,1537.4890284054848
NCM18,OUT010,132.8638366260883
DRC25,OUT049,1373.2058862716046
FDT47,OUT017,1541.4792238368227
FDD45,OUT027,2737.1964909219264
NCD07,OUT018,1843.3580331739095
NCY54,OUT010,418.2939538302342
FDL12,OUT049,926.1169685226888
FDL02,OUT017,1646.3518818410907
FDC60,OUT035,1390.137392699171
FDR37,OUT017,2934.0862501685688
FDY16,OUT017,3103.2060198091363
FDU26,OUT045,2033.8562889955447
FDN24,OUT013,890.4225844509019
FDH44,OUT013,2421.7691041223534
FDE23,OUT010,128.57780097894886
FDW60,OUT017,2956.680998099837
FDQ55,OUT049,1945.996834053924
FDV32,OUT027,1426.5774022738674
FDV03,OUT010,372.53133065848954
FDY14,OUT010,576.4626207468039
NCL55,OUT027,5997.103058628244
DRF25,OUT017,623.6060792808983
FDX03,OUT046,696.1507850583357
FDF40,OUT045,4067.6405584561076
FDX24,OUT010,220.2934174582143
FDA25,OUT049,1640.4780032299427
FDH21,OUT018,2526.2539066868026
FDB47,OUT010,566.177431270895
FDT34,OUT019,249.1965485346367
FDS39,OUT010,295.06464361950066
NCU05,OUT046,1287.7468640199754
FDE02,OUT049,1435.1432068934428
FDL25,OUT035,1395.8683163892592
FDC50,OUT049,1452.1322342786254
FDZ32,OUT049,1656.0355136060077
